region,ip,prefixlength,org
ripencc,2.59.52.0,22,jo.stsarabia;Specialized Technical Services (STS) Co.Ltd
ripencc,5.45.128.0,20,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,5.198.240.0,21,n/a
ripencc,5.199.184.0,22,jo.jcs;JORDAN TV CABLE & INTERNET SERVICES CO
ripencc,37.17.192.0,20,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,37.44.32.0,21,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,37.75.144.0,21,jo.arabbank;Al-Bank Al-Arabi PLC. CO.
ripencc,37.123.64.0,19,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,37.152.0.0,21,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,37.202.64.0,18,n/a
ripencc,37.220.112.0,20,jo.nets;Batelco Jordan
ripencc,37.252.222.0,24,"jo.petra;""Petra for education"" Limited Public Shareholding"
ripencc,45.142.196.0,22,jo.jcs;JORDAN TV CABLE & INTERNET SERVICES CO
ripencc,46.23.112.0,20,n/a
ripencc,46.32.96.0,19,jo.link;Linkdotnet-Jordan
ripencc,46.185.128.0,17,n/a
ripencc,46.248.192.0,19,n/a
ripencc,62.72.160.0,19,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,77.245.0.0,20,jo.link;Linkdotnet-Jordan
ripencc,79.134.128.0,19,jo.jcs;JORDAN TV CABLE & INTERNET SERVICES CO
ripencc,79.173.192.0,18,n/a
ripencc,80.90.160.0,20,jo.link;Linkdotnet-Jordan
ripencc,81.21.0.0,20,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,81.28.112.0,20,jo.neutelecom;AL-HADATHEH LIL-ITISALAT WA AL-TECHNOLOGIA CO.
ripencc,82.212.64.0,18,jo.neutelecom;AL-HADATHEH LIL-ITISALAT WA AL-TECHNOLOGIA CO.
ripencc,84.18.32.0,19,jo.rhc;Royal Hashemite Court
ripencc,84.18.64.0,19,n/a
ripencc,84.252.106.0,24,n/a
ripencc,85.159.216.0,21,n/a
ripencc,86.108.0.0,17,n/a
ripencc,87.236.232.0,21,n/a
ripencc,87.238.128.0,21,n/a
ripencc,89.20.49.0,24,jo.cairo-amman-bank;Cairo Amman Bank LPS
ripencc,89.28.216.0,21,n/a
ripencc,91.106.96.0,20,jo.nets;Batelco Jordan
ripencc,91.186.224.0,19,jo.nets;Batelco Jordan
ripencc,91.212.0.0,24,n/a
ripencc,92.241.32.0,19,n/a
ripencc,92.253.0.0,17,n/a
ripencc,93.93.144.0,21,jo.nic;National Information Technology Center
ripencc,93.95.200.0,21,n/a
ripencc,93.191.176.0,21,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,94.127.208.0,21,n/a
ripencc,94.142.32.0,19,jo.link;Linkdotnet-Jordan
ripencc,94.249.0.0,17,n/a
ripencc,95.141.208.0,20,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,95.172.192.0,19,n/a
ripencc,109.107.224.0,19,n/a
ripencc,109.237.192.0,20,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,141.0.0.0,21,jo.hbtf;The housing Bank for Trade and Finance PLC.
ripencc,141.98.64.0,22,jo.sgbj;Societe Generale Bank Jordan PLC
ripencc,141.105.56.0,21,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,146.19.239.0,24,jo.extensya;Al Mousanada Lckhadamat Al Isnad Wa Marakez Al Itisal Co LPS
ripencc,149.200.128.0,17,n/a
ripencc,176.28.128.0,17,jo.link;Linkdotnet-Jordan
ripencc,176.29.0.0,16,jo.link;Linkdotnet-Jordan
ripencc,176.57.0.0,19,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,176.57.48.0,20,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,176.118.39.0,24,n/a
ripencc,176.241.64.0,21,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,178.20.184.0,21,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,178.77.128.0,18,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,178.238.176.0,20,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,185.10.216.0,22,n/a
ripencc,185.12.244.0,22,jo.nets;Batelco Jordan
ripencc,185.14.132.0,22,n/a
ripencc,185.19.112.0,22,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,185.24.128.0,22,n/a
ripencc,185.30.248.0,22,n/a
ripencc,185.33.28.0,22,jo.ahlibank;AL-BANK AL-AHLI AL-URDONI PLC
ripencc,185.40.19.0,24,n/a
ripencc,185.51.212.0,22,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,185.57.120.0,22,n/a
ripencc,185.80.24.0,22,jo.firstnet;Bahraini Jordanian for Technology and Communications
ripencc,185.80.104.0,22,n/a
ripencc,185.96.68.0,22,n/a
ripencc,185.98.220.0,22,n/a
ripencc,185.98.224.0,22,jo.jtc;Jordan Telecommunications PSC
