region,version,ip,prefixlength,org
apnic,ipv4,115.124.36.0,22,n/a
arin,ipv4,199.103.73.0,24,n/a
arin,ipv4,199.103.81.0,24,n/a
arin,ipv4,204.231.239.0,24,n/a
ripencc,ipv4,1.178.224.0,19,es.uni2;Orange Espagne SA
ripencc,ipv4,2.56.64.0,22,n/a
ripencc,ipv4,2.56.84.0,22,es.fibercli;Fibercli Proyectos e Innovacion S.L.
ripencc,ipv4,2.57.4.0,22,es.carmipere;CARMIPERE S.L.
ripencc,ipv4,2.57.100.0,22,n/a
ripencc,ipv4,2.57.108.0,22,es.xta;Xarxes de Telecomunicacions Alternatives SL
ripencc,ipv4,2.57.128.0,22,n/a
ripencc,ipv4,2.57.192.0,22,es.fofnet1;FIBRA OPTICA FILABRES S.L
ripencc,ipv4,2.57.224.0,22,n/a
ripencc,ipv4,2.58.116.0,22,es.adjeweb;Adjenet Networks SL
ripencc,ipv4,2.58.188.0,22,n/a
ripencc,ipv4,2.58.224.0,22,es.ibersontelsm;IBERSONTEL SOLUCIONES MOVILES S.L.
ripencc,ipv4,2.59.92.0,22,es.josemanuel1;JOSE MANUEL MARQUEZ RODRIGUEZ
ripencc,ipv4,2.59.108.0,22,n/a
ripencc,ipv4,2.59.112.0,22,"es.avateltelecom;AVATEL TELECOM, SA"
ripencc,ipv4,2.59.124.0,22,es.lorca2;Lorca TV Sol S.L.
ripencc,ipv4,2.59.192.0,22,"es.ipbroker;Valor Information Technologies, S.L."
ripencc,ipv4,2.59.232.0,22,es.avanzafibra;AVANZA NETWORK TELECOM S.L.
ripencc,ipv4,2.59.244.0,22,"es.fibramedios3;Fibra Medios Telecom, S.L."
ripencc,ipv4,2.136.0.0,13,n/a
ripencc,ipv4,2.152.0.0,14,n/a
ripencc,ipv4,5.1.32.0,21,es.prisco;Prisco Electronica S.L.
ripencc,ipv4,5.2.24.0,21,n/a
ripencc,ipv4,5.2.88.0,21,es.ipcore;Ipcore Datacenters S.L
ripencc,ipv4,5.8.184.0,21,es.skylogic;Skylogic Espana S.L.
ripencc,ipv4,5.8.252.0,22,es.wiwai;WIWAI TELECOMUNICACIONES SL
ripencc,ipv4,5.10.200.0,21,"es.guifi-net;Fundacio Privada per a la Xarxa Lliure, Oberta i Neutral, guifi.net"
ripencc,ipv4,5.22.152.0,23,n/a
ripencc,ipv4,5.22.154.0,24,n/a
ripencc,ipv4,5.22.156.0,22,n/a
ripencc,ipv4,5.34.128.0,19,n/a
ripencc,ipv4,5.35.200.0,21,es.airenetworks;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL
ripencc,ipv4,5.35.216.0,21,es.telelorca;Lorca TV Sol S.L.
ripencc,ipv4,5.39.208.0,21,n/a
ripencc,ipv4,5.40.0.0,16,n/a
ripencc,ipv4,5.45.8.0,21,es.ggimeno;Sociedad de Fomento Agricola Castellonense S.A.
ripencc,ipv4,5.45.160.0,20,n/a
ripencc,ipv4,5.53.0.0,21,n/a
ripencc,ipv4,5.56.0.0,21,n/a
ripencc,ipv4,5.56.56.0,21,n/a
ripencc,ipv4,5.56.160.0,21,es.eam;ASPA CLOUD SL
ripencc,ipv4,5.57.24.0,21,n/a
ripencc,ipv4,5.61.200.0,21,n/a
ripencc,ipv4,5.61.208.0,23,n/a
ripencc,ipv4,5.61.210.0,24,n/a
ripencc,ipv4,5.61.212.0,22,n/a
ripencc,ipv4,5.83.48.0,21,n/a
ripencc,ipv4,5.83.64.0,19,n/a
ripencc,ipv4,5.102.128.0,21,es.dune-tech;DUNE TECHNOLOGY SL
ripencc,ipv4,5.134.32.0,20,"es.dinfotec;DINFOTEC, S.L."
ripencc,ipv4,5.134.112.0,21,es.ginernet;GINERNET S.L.
ripencc,ipv4,5.144.144.0,21,es.hispasat;Hispasat S.A
ripencc,ipv4,5.145.168.0,21,n/a
ripencc,ipv4,5.152.168.0,21,es.skylogic;Skylogic Espana S.L.
ripencc,ipv4,5.154.0.0,17,es.airenetworks;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL
ripencc,ipv4,5.154.172.0,23,es.airenetworks;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL
ripencc,ipv4,5.154.175.0,24,es.infotelecom;INFOTELECOM NETWORKS SL
ripencc,ipv4,5.154.176.0,24,es.infotelecom;INFOTELECOM NETWORKS SL
ripencc,ipv4,5.154.179.0,24,es.infotelecom;INFOTELECOM NETWORKS SL
ripencc,ipv4,5.154.185.0,24,es.airenetworks;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL
ripencc,ipv4,5.154.187.0,24,es.sistec;SISTEC TELECOM S.L.
ripencc,ipv4,5.154.234.0,23,es.airenetworks;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL
ripencc,ipv4,5.154.241.0,24,es.airenetworks;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL
ripencc,ipv4,5.158.80.0,21,"es.mdc-datacenter;AVATEL TELECOM, SA"
ripencc,ipv4,5.158.216.0,21,es.indaleccius;Indaleccius Broadcasting SL
ripencc,ipv4,5.159.8.0,21,n/a
ripencc,ipv4,5.159.128.0,18,es.euskaltel;Euskaltel S.A.
ripencc,ipv4,5.159.240.0,21,es.airenetworks;AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL
ripencc,ipv4,5.175.40.0,21,n/a
ripencc,ipv4,5.180.228.0,22,n/a
ripencc,ipv4,5.180.248.0,22,es.mowitel;INSTALACIONES Y SERVICIOS MOWITEL S.L.
ripencc,ipv4,5.181.44.0,22,es.eam;ASPA CLOUD SL
ripencc,ipv4,5.181.96.0,22,es.adjecarrier;Adjenet Networks SL
ripencc,ipv4,5.181.100.0,22,"es.avateltelecom;AVATEL TELECOM, SA"
ripencc,ipv4,5.181.220.0,22,n/a
ripencc,ipv4,5.181.236.0,22,es.telfy8;Telfy Telecom S.L.
ripencc,ipv4,5.181.240.0,22,es.wifiguay;Jeyca Tecnologica Y Medio Ambiente SL
ripencc,ipv4,5.182.72.0,22,"es.avateltelecom;AVATEL TELECOM, SA"
ripencc,ipv4,5.182.80.0,22,"es.avateltelecom;AVATEL TELECOM, SA"
ripencc,ipv4,5.182.160.0,22,es.inpro1;Inpro Telecomunicaciones S.L.U.
ripencc,ipv4,5.182.164.0,22,es.rafael;Rafael Jesus Pozo Galvez
ripencc,ipv4,5.182.172.0,22,"es.girowimax;Girowimax Wireless Solutions, S.L."
ripencc,ipv4,5.183.56.0,22,"es.avateltelecom;AVATEL TELECOM, SA"
ripencc,ipv4,5.183.148.0,23,n/a
ripencc,ipv4,5.183.150.0,24,n/a
ripencc,ipv4,5.183.184.0,22,n/a
ripencc,ipv4,5.183.210.0,24,es.infotelecom;INFOTELECOM NETWORKS SL
ripencc,ipv4,5.183.220.0,22,"es.iguana;Iguana Comunicacions, S.L."
ripencc,ipv4,5.187.0.0,21,es.fornex;Fornex Hosting S.L.
ripencc,ipv4,5.187.32.0,23,n/a
ripencc,ipv4,5.187.35.0,24,n/a
