region,ip,prefixlength,org
apnic,103.147.170.0,23,n/a
apnic,103.152.16.0,23,n/a
apnic,103.152.174.0,23,n/a
apnic,103.155.126.0,23,n/a
ripencc,2.56.24.0,23,ru.k-telekom;K-telekom LLC
ripencc,2.56.26.0,23,ru.igkh;Inna Grigorevna Khoruzhaya
ripencc,2.56.88.0,22,ru.mchost1;McHost LLC
ripencc,2.56.112.0,22,ru.lir;LIR LLC
ripencc,2.56.136.0,22,ru.lir;LIR LLC
ripencc,2.56.180.0,22,ru.skynetwork1;Skynetwork LLC
ripencc,2.56.240.0,22,n/a
ripencc,2.57.36.0,22,n/a
ripencc,2.57.52.0,22,ru.activedomains;Active.domains LLC
ripencc,2.57.80.0,22,n/a
ripencc,2.57.112.0,22,"ru.timer;Timer, LLC"
ripencc,2.57.148.0,22,ru.mc;Mastercom LLC
ripencc,2.57.184.0,22,ru.cloudlite;CloudLite LLC
ripencc,2.58.68.0,22,"ru.selectel;OOO ""Network of data-centers ""Selectel"""
ripencc,2.58.96.0,22,ru.tnet;Telenet LLC
ripencc,2.58.124.0,22,n/a
ripencc,2.59.40.0,22,ru.lir;LIR LLC
ripencc,2.59.48.0,22,ru.lir;LIR LLC
ripencc,2.59.76.0,22,ru.igkh;Inna Grigorevna Khoruzhaya
ripencc,2.59.80.0,22,n/a
ripencc,2.59.160.0,22,n/a
ripencc,2.59.176.0,22,ru.lir;LIR LLC
ripencc,2.59.212.0,22,ru.lir;LIR LLC
ripencc,2.59.216.0,22,n/a
ripencc,2.59.240.0,22,"ru.a-siti;""A-Siti"" Limited Liability Company"
ripencc,2.60.0.0,14,ru.rtk;PJSC Rostelecom
ripencc,2.92.0.0,14,"ru.corbina;PJSC ""Vimpelcom"""
ripencc,5.1.41.0,24,n/a
ripencc,5.1.46.0,24,ru.mnet2;Mosnet LLC
ripencc,5.1.47.0,24,n/a
ripencc,5.1.48.0,21,n/a
ripencc,5.2.32.0,19,n/a
ripencc,5.3.0.0,16,n/a
ripencc,5.8.0.0,20,ru.pin;Petersburg Internet Network ltd.
ripencc,5.8.16.0,21,ru.pin;Petersburg Internet Network ltd.
ripencc,5.8.28.0,22,"ru.selectel;OOO ""Network of data-centers ""Selectel"""
ripencc,5.8.36.0,22,n/a
ripencc,5.8.42.0,23,n/a
ripencc,5.8.44.0,22,ru.pin;Petersburg Internet Network ltd.
ripencc,5.8.48.0,20,ru.pin;Petersburg Internet Network ltd.
