region,version,ip,prefixlength,org
apnic,ipv4,103.30.208.0,23,n/a
apnic,ipv4,150.107.127.0,24,n/a
apnic,ipv6,2405:fb00::,32,n/a
arin,ipv4,192.30.140.0,23,n/a
arin,ipv4,198.49.162.0,24,n/a
arin,ipv4,199.101.112.0,22,n/a
arin,ipv4,204.52.208.0,24,n/a
ripencc,ipv4,2.52.0.0,14,n/a
ripencc,ipv4,2.57.228.0,22,il.octopuscs;Hilkaltex Sh. Y. (1988) Ltd.
ripencc,ipv4,5.22.128.0,21,il.triplec;Triple C Cloud Computing Ltd.
ripencc,ipv4,5.28.128.0,18,il.matav;Hot-Net internet services Ltd.
ripencc,ipv4,5.29.0.0,16,il.matav;Hot-Net internet services Ltd.
ripencc,ipv4,5.100.248.0,21,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,5.102.192.0,18,il.xfone;XFone 018 Ltd
ripencc,ipv4,5.104.240.0,21,n/a
ripencc,ipv4,5.144.48.0,20,il.triplec;Triple C Cloud Computing Ltd.
ripencc,ipv4,5.180.180.0,22,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,5.182.56.0,22,n/a
ripencc,ipv4,5.182.180.0,22,il.random-logic;Random Logic Ltd.
ripencc,ipv4,31.12.76.0,22,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,31.40.220.0,22,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,31.40.228.0,22,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,31.44.128.0,20,n/a
ripencc,ipv4,31.133.100.0,22,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,31.154.0.0,16,n/a
ripencc,ipv4,31.168.0.0,16,n/a
ripencc,ipv4,31.193.185.0,24,n/a
ripencc,ipv4,31.210.176.0,20,il.xfone;XFone 018 Ltd
ripencc,ipv4,31.220.151.0,24,il.lrsmart;DREAM VPS LTD
ripencc,ipv4,37.19.112.0,20,il.triplec;Triple C Cloud Computing Ltd.
ripencc,ipv4,37.25.32.0,21,il.pelephone;Pelephone Communications Ltd.
ripencc,ipv4,37.26.144.0,21,il.golantelecom;Golan Telecom Ltd.
ripencc,ipv4,37.44.200.0,22,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,37.46.32.0,20,il.xfone;XFone 018 Ltd
ripencc,ipv4,37.60.40.0,21,n/a
ripencc,ipv4,37.122.152.0,22,il.019;mars 019 Telecom LTD
ripencc,ipv4,37.122.156.0,23,il.019;mars 019 Telecom LTD
ripencc,ipv4,37.142.0.0,16,il.matav;Hot-Net internet services Ltd.
ripencc,ipv4,45.8.56.0,22,il.edpgroup;Mechashvim E.D.P. LTD
ripencc,ipv4,45.9.48.0,22,n/a
ripencc,ipv4,45.65.100.0,22,il.skynet;SKYNET GROUP LTD
ripencc,ipv4,45.67.132.0,22,n/a
ripencc,ipv4,45.80.88.0,22,il.tamarestelecom;Tamares Telecom Ltd
ripencc,ipv4,45.80.104.0,22,il.alrg;Alex Largman
ripencc,ipv4,45.82.106.0,23,n/a
ripencc,ipv4,45.83.40.0,22,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,45.86.112.0,22,n/a
ripencc,ipv4,45.88.72.0,22,il.computing;Amal Kabha trading as Computerisation and Bookkeeping Services
ripencc,ipv4,45.91.168.0,22,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,45.92.116.0,22,il.appsflyer;AppsFlyer LTD.
ripencc,ipv4,45.93.92.0,22,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,45.95.92.0,22,il.drwisrael;DRW ISRAEL LTD
ripencc,ipv4,45.128.248.0,22,n/a
ripencc,ipv4,45.136.240.0,22,il.sysaidit;SysAid Technologies Ltd
ripencc,ipv4,45.140.204.0,22,il.alrg;Alex Largman
ripencc,ipv4,45.143.4.0,22,n/a
ripencc,ipv4,45.145.128.0,22,il.alrg;Alex Largman
ripencc,ipv4,45.145.172.0,22,n/a
ripencc,ipv4,45.148.232.0,22,n/a
ripencc,ipv4,45.155.164.0,22,il.alrg;Alex Largman
ripencc,ipv4,45.158.24.0,22,n/a
ripencc,ipv4,45.159.128.0,22,n/a
ripencc,ipv4,46.19.80.0,21,il.pelephone;Pelephone Communications Ltd.
ripencc,ipv4,46.31.96.0,21,il.telzarcom;Telzar 019 International Telecommunications Services LTD
ripencc,ipv4,46.116.0.0,15,il.netvision;Cellcom Fixed Line Communication L.P
ripencc,ipv4,46.120.0.0,15,n/a
ripencc,ipv4,46.149.160.0,22,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,46.210.0.0,16,il.netvision;Cellcom Fixed Line Communication L.P
ripencc,ipv4,46.232.208.0,23,n/a
ripencc,ipv4,62.0.0.0,16,il.netvision;Cellcom Fixed Line Communication L.P
ripencc,ipv4,62.3.59.0,24,n/a
ripencc,ipv4,62.56.128.0,19,n/a
ripencc,ipv4,62.56.160.0,20,n/a
ripencc,ipv4,62.56.216.0,21,n/a
ripencc,ipv4,62.56.224.0,19,n/a
ripencc,ipv4,62.90.0.0,16,il.netvision;Cellcom Fixed Line Communication L.P
ripencc,ipv4,62.128.32.0,19,n/a
ripencc,ipv4,62.219.0.0,16,n/a
ripencc,ipv4,63.250.56.0,21,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,77.124.0.0,14,n/a
ripencc,ipv4,78.138.8.0,24,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,78.138.41.0,24,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,78.138.53.0,24,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,78.138.54.0,23,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,78.138.56.0,23,il.tamarestelecom;Tamares Telecom Ltd
ripencc,ipv4,78.138.59.0,24,il.tamarestelecom;Tamares Telecom Ltd
ripencc,ipv4,78.138.60.0,24,il.tamarestelecom;Tamares Telecom Ltd
ripencc,ipv4,78.138.63.0,24,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,79.176.0.0,13,n/a
ripencc,ipv4,80.70.128.0,20,n/a
ripencc,ipv4,80.74.96.0,20,il.qos;Internet Binat Ltd
ripencc,ipv4,80.74.112.0,20,il.qos;Internet Binat Ltd
ripencc,ipv4,80.178.0.0,15,n/a
ripencc,ipv4,80.230.0.0,16,n/a
ripencc,ipv4,80.240.98.0,23,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,80.240.116.0,22,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,80.240.120.0,22,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,80.240.125.0,24,il.ippnholdings;IPPN HOLDINGS LTD
ripencc,ipv4,80.244.160.0,20,il.interspace;Interspace Ltd.
ripencc,ipv4,80.246.128.0,20,il.mirs;HOT Mobile Ltd.
ripencc,ipv4,80.250.144.0,20,il.netvision;Cellcom Fixed Line Communication L.P
ripencc,ipv4,81.5.0.0,18,n/a
ripencc,ipv4,81.28.4.0,22,il.omc;O.M.C. COMPUTERS & COMMUNICATIONS LTD
ripencc,ipv4,81.173.8.0,22,n/a
ripencc,ipv4,81.199.0.0,20,n/a
ripencc,ipv4,81.199.16.0,21,n/a
ripencc,ipv4,81.199.32.0,22,n/a
ripencc,ipv4,81.199.40.0,21,n/a
ripencc,ipv4,81.199.48.0,20,n/a
ripencc,ipv4,81.199.80.0,20,n/a
