region,ip,prefixlength,org
apnic,103.178.28.0,23,n/a
arin,199.103.74.0,24,n/a
arin,204.79.224.0,23,n/a
ripencc,2.56.104.0,22,lu.rcube;Rcube Professional Services S.A.
ripencc,2.56.220.0,22,n/a
ripencc,2.57.172.0,22,lu.bce;Broadcasting Center Europe (an RTL Group Company)
ripencc,5.8.24.0,22,n/a
ripencc,5.8.32.0,22,n/a
ripencc,5.8.40.0,23,n/a
ripencc,5.8.68.0,24,n/a
ripencc,5.8.70.0,23,n/a
ripencc,5.8.92.0,22,n/a
ripencc,5.45.184.0,22,n/a
ripencc,5.63.128.0,21,lu.innova;Innova Co S.A.R.L.
ripencc,5.101.216.0,23,n/a
ripencc,5.101.219.0,24,n/a
ripencc,5.101.220.0,22,n/a
ripencc,5.149.112.0,21,n/a
ripencc,5.159.216.0,21,lu.jwe;JWE S.a r.l.
ripencc,5.180.164.0,22,n/a
ripencc,5.181.24.0,22,n/a
ripencc,5.181.76.0,22,n/a
ripencc,5.188.0.0,23,n/a
ripencc,5.188.4.0,23,n/a
ripencc,5.188.6.0,24,n/a
ripencc,5.188.32.0,23,n/a
ripencc,5.188.34.0,24,n/a
ripencc,5.188.36.0,24,n/a
ripencc,5.188.70.0,23,n/a
ripencc,5.188.92.0,22,n/a
ripencc,5.188.108.0,22,n/a
ripencc,5.188.120.0,24,n/a
ripencc,5.188.122.0,23,n/a
ripencc,5.188.124.0,22,n/a
ripencc,5.188.132.0,22,n/a
ripencc,5.188.148.0,24,n/a
ripencc,5.188.151.0,24,n/a
ripencc,5.188.168.0,23,n/a
ripencc,5.188.188.0,22,n/a
ripencc,5.188.213.0,24,n/a
ripencc,5.188.214.0,23,n/a
ripencc,5.188.225.0,24,n/a
ripencc,5.188.226.0,23,n/a
ripencc,5.188.228.0,24,n/a
ripencc,5.188.230.0,23,n/a
ripencc,5.188.238.0,23,n/a
ripencc,5.189.200.0,24,n/a
ripencc,5.189.202.0,23,n/a
ripencc,5.189.204.0,24,n/a
ripencc,5.189.206.0,23,n/a
ripencc,5.189.220.0,23,n/a
ripencc,5.189.222.0,24,n/a
ripencc,5.252.24.0,22,n/a
ripencc,31.13.213.0,24,n/a
ripencc,31.22.120.0,21,n/a
ripencc,31.172.144.0,21,lu.luxonline;Luxembourg Online S.A.
ripencc,31.184.206.0,23,n/a
ripencc,31.184.244.0,22,n/a
ripencc,31.204.88.0,21,lu.tangomobile;Proximus Luxembourg S.A.
ripencc,31.216.144.0,21,lu.dclux;Datacenter Luxembourg S.A.
ripencc,31.223.184.0,24,n/a
ripencc,37.9.32.0,22,n/a
ripencc,37.61.224.0,24,n/a
ripencc,37.61.229.0,24,n/a
ripencc,37.61.231.0,24,n/a
ripencc,37.140.200.0,21,n/a
ripencc,37.157.152.0,21,lu.pt;POST Luxembourg
ripencc,45.10.58.0,24,n/a
ripencc,45.10.59.0,24,n/a
ripencc,45.65.8.0,22,n/a
ripencc,45.67.208.0,24,n/a
ripencc,45.67.209.0,24,n/a
ripencc,45.67.210.0,24,n/a
ripencc,45.67.211.0,24,n/a
ripencc,45.80.208.0,22,n/a
ripencc,45.80.212.0,22,n/a
ripencc,45.82.30.0,23,n/a
ripencc,45.82.100.0,22,n/a
ripencc,45.82.160.0,22,n/a
ripencc,45.92.70.0,23,n/a
ripencc,45.92.128.0,22,n/a
ripencc,45.135.228.0,22,lu.g-core;G-Core Innovations S.a r.l.
ripencc,45.146.96.0,22,lu.crossing;CROSSING TELECOM SARL
ripencc,45.147.160.0,23,n/a
ripencc,45.158.140.0,22,n/a
ripencc,46.29.176.0,21,n/a
ripencc,62.62.0.0,17,n/a
ripencc,62.182.176.0,21,lu.crossing;CROSSING TELECOM SARL
ripencc,62.233.40.0,24,"lu.luxair;LUXAIR, Societe Luxembourgeoise de Navigation Aerienne S.A."
ripencc,64.187.108.0,24,lu.ebrc;EBRC SA
ripencc,78.111.99.0,24,n/a
ripencc,78.111.100.0,22,n/a
ripencc,78.111.104.0,23,n/a
ripencc,78.111.107.0,24,n/a
ripencc,78.111.108.0,23,n/a
ripencc,78.111.110.0,24,n/a
ripencc,78.111.128.0,20,lu.luxlink;Lux Green Technologies Sarl
ripencc,78.138.52.0,24,n/a
ripencc,78.141.128.0,18,lu.pt;POST Luxembourg
ripencc,79.133.108.0,22,n/a
ripencc,79.133.120.0,22,n/a
ripencc,79.133.124.0,23,n/a
ripencc,79.133.126.0,24,n/a
ripencc,79.141.16.0,20,lu.luxlink;Lux Green Technologies Sarl
ripencc,80.64.144.0,20,lu.cegecom;CEGECOM S.A.
ripencc,80.68.157.0,24,n/a
ripencc,80.90.32.0,20,lu.vo;Visual Online S.A.
ripencc,80.90.48.0,20,lu.vo;Visual Online S.A.
ripencc,80.92.64.0,20,lu.dclux;Datacenter Luxembourg S.A.
ripencc,80.92.80.0,20,lu.dclux;Datacenter Luxembourg S.A.
ripencc,80.93.209.0,24,n/a
ripencc,80.93.210.0,23,n/a
ripencc,80.93.214.0,23,n/a
ripencc,80.93.217.0,24,n/a
ripencc,80.93.218.0,23,n/a
ripencc,80.93.221.0,24,n/a
ripencc,80.93.222.0,23,n/a
ripencc,80.240.96.0,23,n/a
ripencc,80.240.101.0,24,n/a
ripencc,80.240.104.0,23,n/a
ripencc,80.240.112.0,22,n/a
ripencc,80.240.124.0,24,n/a
ripencc,80.246.96.0,20,lu.curia;European Court of Justice
ripencc,80.255.160.0,20,n/a
ripencc,81.25.128.0,20,lu.luxlink;Lux Green Technologies Sarl
ripencc,81.28.12.0,23,n/a
ripencc,81.28.14.0,23,n/a
ripencc,81.92.224.0,20,lu.bce;Broadcasting Center Europe (an RTL Group Company)
ripencc,81.95.80.0,20,lu.alfaconsult;Alfa Consult SA
ripencc,82.97.203.0,24,n/a
ripencc,82.97.205.0,24,n/a
ripencc,82.97.206.0,23,n/a
ripencc,83.99.0.0,17,lu.pt;POST Luxembourg
ripencc,83.171.216.0,22,n/a
ripencc,83.222.32.0,19,lu.luxonline;Luxembourg Online S.A.
ripencc,83.229.4.0,24,n/a
ripencc,83.229.6.0,24,n/a
ripencc,83.229.14.0,23,n/a
ripencc,83.229.25.0,24,n/a
ripencc,83.229.32.0,24,n/a
ripencc,85.93.192.0,19,lu.vo;Visual Online S.A.
ripencc,85.94.224.0,19,n/a
ripencc,85.208.4.0,22,lu.voipgate1;Voipgate S.A.
ripencc,85.209.232.0,22,lu.cfl;Societe Nationale Des Chemins De Fer Luxembourgeois ET. D'UTIL. PUB
ripencc,87.120.106.0,24,n/a
ripencc,87.120.164.0,24,n/a
ripencc,87.120.167.0,24,n/a
ripencc,87.120.202.0,24,n/a
ripencc,87.120.204.0,24,n/a
ripencc,87.120.237.0,24,n/a
ripencc,87.120.252.0,24,n/a
ripencc,87.121.33.0,24,n/a
ripencc,87.121.39.0,24,n/a
ripencc,87.121.53.0,24,n/a
ripencc,87.121.55.0,24,n/a
ripencc,87.121.99.0,24,n/a
ripencc,87.240.192.0,18,lu.pt;POST Luxembourg
ripencc,87.254.96.0,19,lu.netline;TELKEA TELECOM SA
ripencc,88.207.128.0,17,lu.pt;POST Luxembourg
ripencc,89.37.200.0,21,lu.dclux;Datacenter Luxembourg S.A.
ripencc,89.41.248.0,21,lu.dclux;Datacenter Luxembourg S.A.
ripencc,89.42.178.0,24,n/a
ripencc,89.43.104.0,21,n/a
ripencc,89.44.168.0,21,lu.dclux;Datacenter Luxembourg S.A.
ripencc,89.44.192.0,21,n/a
ripencc,89.223.88.0,21,n/a
ripencc,91.142.48.0,20,lu.luxlink;Lux Green Technologies Sarl
ripencc,91.190.216.0,21,n/a
ripencc,91.199.82.0,24,n/a
ripencc,91.199.84.0,24,n/a
ripencc,91.199.87.0,24,n/a
ripencc,91.225.2.0,24,n/a
ripencc,91.243.81.0,24,n/a
ripencc,91.243.85.0,24,n/a
ripencc,91.243.87.0,24,n/a
ripencc,92.38.132.0,22,n/a
ripencc,92.38.140.0,22,n/a
ripencc,92.38.144.0,21,n/a
ripencc,92.38.154.0,23,n/a
ripencc,92.38.157.0,24,n/a
ripencc,92.38.158.0,23,n/a
ripencc,92.38.160.0,20,n/a
ripencc,92.38.176.0,21,n/a
ripencc,92.38.184.0,22,n/a
ripencc,92.42.176.0,21,lu.labgroup;Lab Luxembourg S.A.
ripencc,92.119.100.0,22,lu.mixvoip2;Mixvoip S.A.
ripencc,92.223.0.0,22,n/a
ripencc,92.223.7.0,24,n/a
ripencc,92.223.10.0,23,n/a
ripencc,92.223.12.0,23,n/a
ripencc,92.223.15.0,24,n/a
ripencc,92.223.16.0,20,n/a
ripencc,92.223.37.0,24,n/a
ripencc,92.223.39.0,24,n/a
ripencc,92.223.40.0,24,n/a
ripencc,92.223.42.0,24,n/a
ripencc,92.223.44.0,22,n/a
ripencc,92.223.48.0,24,n/a
ripencc,92.223.50.0,23,n/a
ripencc,92.223.52.0,22,n/a
ripencc,92.223.56.0,22,n/a
ripencc,92.223.61.0,24,n/a
ripencc,92.223.62.0,23,n/a
ripencc,92.223.66.0,24,n/a
ripencc,92.223.68.0,22,n/a
ripencc,92.223.73.0,24,n/a
ripencc,92.223.74.0,23,n/a
ripencc,92.223.76.0,22,n/a
ripencc,92.223.81.0,24,n/a
ripencc,92.223.82.0,23,n/a
ripencc,92.223.84.0,23,n/a
ripencc,92.223.86.0,24,n/a
ripencc,92.223.88.0,23,n/a
ripencc,92.223.90.0,24,n/a
ripencc,92.223.92.0,22,n/a
ripencc,92.223.96.0,22,n/a
ripencc,92.223.100.0,23,n/a
ripencc,92.223.102.0,24,n/a
ripencc,92.223.104.0,23,n/a
ripencc,92.223.107.0,24,n/a
ripencc,92.223.112.0,23,n/a
ripencc,92.223.116.0,22,n/a
ripencc,92.223.120.0,23,n/a
ripencc,92.223.124.0,22,n/a
ripencc,92.235.64.0,19,lu.m7group;Canal+ Luxembourg Sarl
ripencc,92.243.82.0,24,n/a
ripencc,92.243.88.0,24,n/a
ripencc,92.243.93.0,24,n/a
ripencc,92.250.128.0,17,n/a
ripencc,93.93.48.0,21,lu.jwe;JWE S.a r.l.
ripencc,93.123.11.0,24,n/a
ripencc,93.123.17.0,24,n/a
ripencc,93.123.38.0,24,n/a
ripencc,93.123.102.0,24,n/a
ripencc,93.174.40.0,21,lu.ariane-soft;Telkea Soft S.A.
ripencc,94.103.208.0,20,lu.luxonline;Luxembourg Online S.A.
ripencc,94.125.200.0,21,lu.chd-ripe;Chambre des Deputes Luxembourg
ripencc,94.156.45.0,24,n/a
ripencc,94.156.93.0,24,n/a
ripencc,94.156.99.0,24,n/a
ripencc,94.176.183.0,24,n/a
ripencc,94.177.88.0,21,lu.dclux;Datacenter Luxembourg S.A.
ripencc,94.242.192.0,18,n/a
ripencc,94.252.0.0,17,lu.tangomobile;Proximus Luxembourg S.A.
ripencc,95.85.64.0,21,n/a
ripencc,95.85.72.0,21,n/a
ripencc,95.85.89.0,24,n/a
ripencc,95.85.90.0,23,n/a
ripencc,95.85.92.0,22,n/a
ripencc,95.128.120.0,21,lu.jwe;JWE S.a r.l.
ripencc,95.130.184.0,21,n/a
ripencc,103.22.192.0,22,n/a
ripencc,103.30.211.0,24,n/a
ripencc,103.215.216.0,22,n/a
ripencc,107.183.0.0,17,lu.pt;POST Luxembourg
ripencc,109.69.240.0,21,lu.vo;Visual Online S.A.
ripencc,109.71.160.0,21,lu.jwe;JWE S.a r.l.
ripencc,109.105.128.0,19,lu.innova;Innova Co S.A.R.L.
